url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
Compress/commit/29,src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveOutputStream,245,30,258,13,0,0,32,2,0,0,258,13,0,0,32,2,0,0,258,13,0,0,32,2,0,0,258,13,0,0,32,2,0,0,258,13,0,0,32,2,0,0,258,13,0,0,32,2,0,0
Compress/commit/29,src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory,69,15,179,110,0,0,18,3,0,0,177,108,2,2,18,3,0,0,177,108,2,2,18,3,0,0,177,108,2,2,18,3,0,0,177,108,2,2,18,3,0,0,176,107,3,3,18,3,0,0
Compress/commit/29,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream,280,42,286,6,0,0,44,2,0,0,286,6,0,0,44,2,0,0,286,6,0,0,44,2,0,0,286,6,0,0,44,2,0,0,286,6,0,0,44,2,0,0,286,6,0,0,44,2,0,0
Compress/commit/29,src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveInputStream,255,33,259,4,0,0,35,2,0,0,259,4,0,0,35,2,0,0,259,4,0,0,35,2,0,0,259,4,0,0,35,2,0,0,259,4,0,0,35,2,0,0,259,4,0,0,35,2,0,0
Compress/commit/29,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream,258,58,266,8,0,0,60,2,0,0,266,8,0,0,60,2,0,0,266,8,0,0,60,2,0,0,266,8,0,0,60,2,0,0,266,8,0,0,60,2,0,0,266,8,0,0,60,2,0,0
Compress/commit/3,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream,63,23,103,40,0,0,27,4,0,0,103,40,0,0,27,4,0,0,103,40,0,0,27,4,0,0,103,40,0,0,27,4,0,0,103,40,0,0,27,4,0,0,101,38,2,2,27,4,0,0
Compress/commit/30,src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream,607,76,629,22,0,0,78,2,0,0,629,22,0,0,78,2,0,0,629,22,0,0,78,2,0,0,629,22,0,0,78,2,0,0,629,22,0,0,78,2,0,0,629,22,0,0,78,2,0,0
Compress/commit/31,src_main_java_org_apache_commons_compress_archivers_tar_TarUtils,204,25,234,30,0,0,27,2,0,0,234,30,0,0,27,2,0,0,234,30,0,0,27,2,0,0,234,30,0,0,27,2,0,0,234,30,0,0,27,2,0,0,234,30,0,0,27,2,0,0
Compress/commit/32,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream,252,43,287,35,0,0,45,2,0,0,287,35,0,0,45,2,0,0,287,35,0,0,45,2,0,0,287,35,0,0,45,2,0,0,287,35,0,0,45,2,0,0,287,35,0,0,45,2,0,0
Compress/commit/33,src_main_java_org_apache_commons_compress_compressors_CompressorStreamFactory,72,17,109,37,0,0,19,2,0,0,109,37,0,0,19,2,0,0,109,37,0,0,19,2,0,0,109,37,0,0,19,2,0,0,109,37,0,0,19,2,0,0,109,37,0,0,19,2,0,0
Compress/commit/33,src_main_java_org_apache_commons_compress_compressors_deflate_DeflateCompressorInputStream,18,8,18,0,0,0,9,1,0,0,18,0,0,0,9,1,0,0,18,0,0,0,9,1,0,0,18,0,0,0,9,1,0,0,18,0,0,0,9,1,0,0,18,0,0,0,9,1,0,0
Compress/commit/34,src_main_java_org_apache_commons_compress_archivers_zip_X7875_NewUnix,82,23,83,1,0,1,25,2,0,0,84,2,0,0,25,2,0,0,84,2,0,0,25,2,0,0,84,2,0,0,25,2,0,0,84,2,0,0,25,2,0,0,84,2,0,0,25,2,0,0
Compress/commit/35,src_main_java_org_apache_commons_compress_archivers_tar_TarUtils,214,25,227,13,0,1,27,2,0,0,228,14,0,0,27,2,0,0,227,13,0,1,27,2,0,0,226,12,1,2,27,2,0,0,228,14,0,0,27,2,0,0,226,12,1,2,27,2,0,0
Compress/commit/36,src_main_java_org_apache_commons_compress_archivers_sevenz_SevenZFile,694,38,704,10,0,0,40,2,0,0,704,10,0,0,40,2,0,0,704,10,0,0,40,2,0,0,704,10,0,0,40,2,0,0,704,10,0,0,40,2,0,0,704,10,0,0,40,2,0,0
Compress/commit/37,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream,272,46,312,40,0,0,48,2,0,0,312,40,0,0,48,2,0,0,312,40,0,0,48,2,0,0,312,40,0,0,48,2,0,0,312,40,0,0,48,2,0,0,312,40,0,0,48,2,0,0
Compress/commit/38,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveEntry,360,100,371,11,0,0,102,2,0,0,371,11,0,0,102,2,0,0,371,11,0,0,102,2,0,0,371,11,0,0,102,2,0,0,371,11,0,0,102,2,0,0,371,11,0,0,102,2,0,0
Compress/commit/39,src_main_java_org_apache_commons_compress_utils_ArchiveUtils,82,13,98,16,0,0,15,2,0,0,98,16,0,0,15,2,0,0,98,16,0,0,15,2,0,0,98,16,0,0,15,2,0,0,97,15,1,1,15,2,0,0,98,16,0,0,15,2,0,0
Compress/commit/4,src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveOutputStream,178,24,183,5,0,0,26,2,0,0,183,5,0,0,26,2,0,0,183,5,0,0,26,2,0,0,183,5,0,0,26,2,0,0,183,5,0,0,26,2,0,0,183,5,0,0,26,2,0,0
Compress/commit/4,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveOutputStream,307,71,314,7,0,0,73,2,0,0,314,7,0,0,73,2,0,0,314,7,0,0,73,2,0,0,314,7,0,0,73,2,0,0,314,7,0,0,73,2,0,0,314,7,0,0,73,2,0,0
Compress/commit/4,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream,101,26,107,6,0,0,28,2,0,0,107,6,0,0,28,2,0,0,107,6,0,0,28,2,0,0,107,6,0,0,28,2,0,0,107,6,0,0,28,2,0,0,107,6,0,0,28,2,0,0
Compress/commit/4,src_main_java_org_apache_commons_compress_changes_ChangeSetPerformer,22,4,72,50,0,0,6,2,0,0,72,50,0,0,6,2,0,0,72,50,0,0,6,2,0,0,72,50,0,0,6,2,0,0,72,50,0,0,6,2,0,0,72,50,0,0,6,2,0,0
Compress/commit/40,src_main_java_org_apache_commons_compress_utils_BitInputStream,8,9,37,29,1,1,11,2,0,0,38,30,0,0,11,2,0,0,38,30,0,0,11,2,0,0,38,30,0,0,11,2,0,0,38,30,0,0,11,2,0,0,38,30,0,0,11,2,0,0
Compress/commit/41,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream,409,74,489,80,0,0,76,2,0,0,489,80,0,0,76,2,0,0,489,80,0,0,76,2,0,0,488,79,0,1,76,2,0,0,488,79,0,1,76,2,0,0,488,79,0,1,76,2,0,0
Compress/commit/42,src_main_java_org_apache_commons_compress_archivers_zip_UnixStat,0,7,0,0,0,0,8,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,8,1,0,0
Compress/commit/42,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry,286,77,288,2,0,0,79,2,0,0,288,2,0,0,79,2,0,0,288,2,0,0,79,2,0,0,288,2,0,0,79,2,0,0,288,2,0,0,79,2,0,0,288,2,0,0,79,2,0,0
Compress/commit/43,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveOutputStream,477,144,558,81,0,0,149,5,0,0,558,81,0,0,149,5,0,0,557,80,0,1,149,5,0,0,558,81,0,0,149,5,0,0,558,81,0,0,149,5,0,0,558,81,0,0,149,5,0,0
Compress/commit/44,src_main_java_org_apache_commons_compress_utils_ChecksumCalculatingInputStream,21,7,24,3,0,0,9,2,0,0,24,3,0,0,9,2,0,0,24,3,0,0,9,2,0,0,24,3,0,0,9,2,0,0,24,3,0,0,9,2,0,0,24,3,0,0,9,2,0,0
Compress/commit/45,src_main_java_org_apache_commons_compress_archivers_tar_TarUtils,218,25,230,12,0,0,27,2,0,0,230,12,0,0,27,2,0,0,230,12,0,0,27,2,0,0,230,12,0,0,27,2,0,0,229,11,0,1,27,2,0,0,230,12,0,0,27,2,0,0
Compress/commit/46,src_main_java_org_apache_commons_compress_archivers_zip_X5455_ExtendedTimestamp,143,44,148,5,0,0,46,2,0,0,148,5,0,0,46,2,0,0,148,5,0,0,46,2,0,0,148,5,0,0,46,2,0,0,148,5,0,0,46,2,0,0,148,5,0,0,46,2,0,0
Compress/commit/47,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream,474,73,510,36,0,0,76,3,0,0,510,36,0,0,76,3,0,0,510,36,0,0,76,3,0,0,510,36,0,0,76,3,0,0,510,36,0,0,76,3,0,0,510,36,0,0,76,3,0,0
Compress/commit/5,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream,140,27,190,50,0,0,29,2,0,0,189,49,1,1,29,2,0,0,189,49,1,1,29,2,0,0,190,50,0,0,29,2,0,0,188,48,2,2,29,2,0,0,189,49,1,1,29,2,0,0
Compress/commit/6,src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry,147,43,166,19,0,0,46,3,0,0,166,19,0,0,46,3,0,0,166,19,0,0,46,3,0,0,160,13,6,6,46,3,0,0,166,19,0,0,46,3,0,0,162,15,4,4,46,3,0,0
Compress/commit/7,src_main_java_org_apache_commons_compress_archivers_tar_TarUtils,75,9,85,10,0,0,11,2,0,0,84,9,0,1,11,2,0,0,85,10,0,0,11,2,0,0,84,9,0,1,11,2,0,0,85,10,0,0,11,2,0,0,84,9,0,1,11,2,0,0
Compress/commit/9,src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream,94,27,127,33,0,0,29,2,0,0,127,33,0,0,29,2,0,0,127,33,0,0,29,2,0,0,127,33,0,0,29,2,0,0,127,33,0,0,29,2,0,0,127,33,0,0,29,2,0,0
Csv/commit/1,src_main_java_org_apache_commons_csv_ExtendedBufferedReader,45,10,52,7,0,0,12,2,0,0,52,7,0,0,12,2,0,0,52,7,0,0,12,2,0,0,52,7,0,0,12,2,0,0,52,7,0,0,12,2,0,0,52,7,0,0,12,2,0,0
Csv/commit/10,src_main_java_org_apache_commons_csv_CSVPrinter,204,17,210,6,0,0,19,2,0,0,210,6,0,0,19,2,0,0,210,6,0,0,19,2,0,0,210,6,0,0,19,2,0,0,210,6,0,0,19,2,0,0,210,6,0,0,19,2,0,0
Csv/commit/11,src_main_java_org_apache_commons_csv_CSVParser,117,25,147,30,0,0,27,2,0,0,147,30,0,0,27,2,0,0,147,30,0,0,27,2,0,0,147,30,0,0,27,2,0,0,147,30,0,0,27,2,0,0,147,30,0,0,27,2,0,0
Csv/commit/12,src_main_java_org_apache_commons_csv_CSVFormat,260,60,260,0,0,0,62,2,0,0,260,0,0,0,62,2,0,0,260,0,0,0,62,2,0,0,260,0,0,0,62,2,0,0,260,0,0,0,62,2,0,0,260,0,0,0,62,2,0,0
Csv/commit/13,src_main_java_org_apache_commons_csv_CSVPrinter,206,17,219,13,0,0,19,2,0,0,219,13,0,0,19,2,0,0,219,13,0,0,19,2,0,0,219,13,0,0,19,2,0,0,219,13,0,0,19,2,0,0,219,13,0,0,19,2,0,0
Csv/commit/13,src_main_java_org_apache_commons_csv_CSVFormat,314,79,314,0,0,0,81,2,0,0,314,0,0,0,81,2,0,0,314,0,0,0,81,2,0,0,314,0,0,0,81,2,0,0,314,0,0,0,81,2,0,0,314,0,0,0,81,2,0,0
Csv/commit/14,src_main_java_org_apache_commons_csv_CSVFormat,421,100,494,73,0,0,102,2,0,0,494,73,0,0,102,2,0,0,494,73,0,0,102,2,0,0,494,73,0,0,102,2,0,0,494,73,0,0,102,2,0,0,494,73,0,0,102,2,0,0
Csv/commit/15,src_main_java_org_apache_commons_csv_CSVFormat,436,106,507,71,0,0,108,2,0,0,506,70,1,1,108,2,0,0,506,70,1,1,108,2,0,0,505,69,2,2,108,2,0,0,506,70,0,1,108,2,0,0,505,69,2,2,108,2,0,0
Csv/commit/16,src_main_java_org_apache_commons_csv_CSVParser,153,29,162,9,0,1,32,3,0,0,161,8,0,2,31,2,0,1,161,8,0,2,31,2,0,1,161,8,0,2,32,3,0,0,161,8,0,2,31,2,0,1,163,10,0,0,32,3,0,0
Csv/commit/2,src_main_java_org_apache_commons_csv_CSVRecord,25,17,31,6,0,0,19,2,0,0,31,6,0,0,19,2,0,0,31,6,0,0,19,2,0,0,31,6,0,0,19,2,0,0,31,6,0,0,19,2,0,0,31,6,0,0,19,2,0,0
Csv/commit/3,src_main_java_org_apache_commons_csv_Lexer,40,22,63,23,0,0,24,2,0,0,63,23,0,0,24,2,0,0,63,23,0,0,24,2,0,0,62,22,0,1,24,2,0,0,62,22,1,1,24,2,0,0,62,22,0,1,24,2,0,0
Csv/commit/4,src_main_java_org_apache_commons_csv_CSVParser,137,24,139,2,0,0,26,2,0,0,139,2,0,0,26,2,0,0,139,2,0,0,26,2,0,0,139,2,0,0,26,2,0,0,139,2,0,0,26,2,0,0,139,2,0,0,26,2,0,0
Csv/commit/5,src_main_java_org_apache_commons_csv_CSVPrinter,202,17,206,4,0,0,19,2,0,0,206,4,0,0,19,2,0,0,206,4,0,0,19,2,0,0,206,4,0,0,19,2,0,0,206,4,0,0,19,2,0,0,206,4,0,0,19,2,0,0
Csv/commit/6,src_main_java_org_apache_commons_csv_CSVRecord,44,21,50,6,0,0,23,2,0,0,50,6,0,0,23,2,0,0,50,6,0,0,23,2,0,0,50,6,0,0,23,2,0,0,50,6,0,0,23,2,0,0,50,6,0,0,23,2,0,0
Csv/commit/7,src_main_java_org_apache_commons_csv_CSVParser,118,25,142,24,0,0,27,2,0,0,142,24,0,0,27,2,0,0,142,24,0,0,27,2,0,0,142,24,0,0,27,2,0,0,142,24,0,0,27,2,0,0,142,24,0,0,27,2,0,0
Csv/commit/8,src_main_java_org_apache_commons_csv_CSVFormat,208,55,246,38,0,4,58,3,0,0,250,42,1,0,58,3,0,0,249,41,1,1,58,3,0,0,245,37,1,5,58,3,0,0,245,37,1,5,58,3,0,0,245,37,1,5,58,3,0,0
Csv/commit/9,src_main_java_org_apache_commons_csv_CSVRecord,44,21,52,8,0,0,23,2,0,0,52,8,0,0,23,2,0,0,52,8,0,0,23,2,0,0,51,7,1,1,23,2,0,0,52,8,0,0,23,2,0,0,51,7,1,1,23,2,0,0
Gson/commit/1,gson_src_main_java_com_google_gson_TypeInfoFactory,23,5,60,37,0,0,7,2,0,0,60,37,0,0,7,2,0,0,60,37,0,0,7,2,0,0,60,37,0,0,7,2,0,0,60,37,0,0,6,1,1,1,60,37,0,0,7,2,0,0
Gson/commit/10,gson_src_main_java_com_google_gson_internal_bind_ReflectiveTypeAdapterFactory,125,25,141,16,0,0,28,3,0,0,141,16,0,0,28,3,0,0,141,16,0,0,28,3,0,0,141,16,0,0,28,3,0,0,141,16,0,0,28,3,0,0,141,16,0,0,28,3,0,0
Gson/commit/11,gson_src_main_java_com_google_gson_internal_bind_TypeAdapters,527,139,537,10,0,0,142,3,0,0,537,10,0,0,142,3,0,0,537,10,0,0,142,3,0,0,536,9,1,1,142,3,0,0,536,9,1,1,142,3,0,0,536,9,1,1,142,3,0,0
Gson/commit/12,gson_src_main_java_com_google_gson_internal_bind_JsonTreeReader,201,31,210,9,0,0,33,2,0,0,209,8,1,1,33,2,0,0,209,8,1,1,33,2,0,0,209,8,1,1,33,2,0,0,209,8,1,1,33,2,0,0,209,8,1,1,33,2,0,0
Gson/commit/13,gson_src_main_java_com_google_gson_stream_JsonReader,898,80,1012,114,0,0,83,3,0,0,1012,114,0,0,83,3,0,0,1012,114,0,0,83,3,0,0,1012,114,0,0,83,3,0,0,1012,114,0,0,83,3,0,0,1012,114,0,0,83,3,0,0
Gson/commit/14,gson_src_main_java_com_google_gson_internal_$Gson$Types,307,50,315,8,0,0,53,3,0,0,315,8,0,0,53,3,0,0,315,8,0,0,53,3,0,0,315,8,0,0,53,3,0,0,315,8,0,0,53,3,0,0,315,8,0,0,53,3,0,0
Gson/commit/15,gson_src_main_java_com_google_gson_stream_JsonWriter,229,43,257,28,0,0,45,2,0,0,257,28,0,0,45,2,0,0,257,28,0,0,45,2,0,0,257,28,0,0,45,2,0,0,257,28,0,0,45,2,0,0,257,28,0,0,45,2,0,0
Gson/commit/16,gson_src_main_java_com_google_gson_internal_$Gson$Types,265,52,325,60,0,0,54,2,0,0,325,60,0,0,54,2,0,0,325,60,0,0,54,2,0,0,325,60,0,0,54,2,0,0,325,60,0,0,54,2,0,0,325,60,0,0,54,2,0,0
Gson/commit/17,gson_src_main_java_com_google_gson_DefaultDateTypeAdapter,47,13,60,13,0,2,15,2,0,0,62,15,0,0,15,2,0,0,62,15,0,0,15,2,0,0,62,15,0,0,15,2,0,0,62,15,0,0,15,2,0,0,62,15,0,0,15,2,0,0
Gson/commit/18,gson_src_main_java_com_google_gson_internal_$Gson$Types,327,52,330,3,0,0,54,2,0,0,330,3,0,0,54,2,0,0,330,3,0,0,54,2,0,0,330,3,0,0,54,2,0,0,330,3,0,0,54,2,0,0,330,3,0,0,54,2,0,0
Gson/commit/2,gson_src_main_java_com_google_gson_internal_bind_TypeAdapters,485,121,492,7,0,1,124,3,0,0,493,8,0,0,124,3,0,0,493,8,0,0,124,3,0,0,493,8,0,0,124,3,0,0,493,8,0,0,124,3,0,0,493,8,0,0,124,3,0,0
Gson/commit/3,gson_src_main_java_com_google_gson_internal_ConstructorConstructor,58,11,111,53,0,0,21,10,0,0,110,52,1,1,21,10,0,0,110,52,1,1,21,10,0,0,111,53,0,0,21,10,0,0,111,53,0,0,21,10,0,0,111,53,0,0,21,10,0,0
Gson/commit/4,gson_src_main_java_com_google_gson_stream_JsonWriter,143,34,249,106,0,0,44,10,0,0,249,106,0,0,44,10,0,0,241,98,0,8,44,10,0,0,249,106,0,0,44,10,0,0,245,102,4,4,44,10,0,0,249,106,0,0,44,10,0,0
Gson/commit/4,gson_src_main_java_com_google_gson_stream_JsonReader,839,81,988,149,0,0,84,3,0,0,988,149,0,0,84,3,0,0,988,149,0,0,84,3,0,0,981,142,7,7,84,3,0,0,988,149,0,0,84,3,0,0,982,143,6,6,84,3,0,0
Gson/commit/5,gson_src_main_java_com_google_gson_internal_bind_util_ISO8601Utils,76,9,187,111,0,0,11,2,0,0,187,111,0,0,11,2,0,0,187,111,0,0,11,2,0,0,187,111,0,0,11,2,0,0,187,111,0,0,11,2,0,0,187,111,0,0,11,2,0,0
Gson/commit/6,gson_src_main_java_com_google_gson_internal_bind_JsonAdapterAnnotationTypeAdapterFactory,8,3,23,15,0,0,5,2,0,0,23,15,0,0,5,2,0,0,23,15,0,0,5,2,0,0,23,15,0,0,5,2,0,0,23,15,0,0,5,2,0,0,23,15,0,0,5,2,0,0
Gson/commit/7,gson_src_main_java_com_google_gson_stream_JsonReader,887,80,988,101,0,0,84,4,0,0,986,99,2,2,84,4,0,0,986,99,2,2,84,4,0,0,988,101,0,0,84,4,0,0,988,101,0,0,84,4,0,0,988,101,0,0,84,4,0,0
Gson/commit/8,gson_src_main_java_com_google_gson_internal_UnsafeAllocator,0,1,34,34,0,0,7,6,0,0,34,34,0,0,7,6,0,0,34,34,0,0,7,6,0,0,34,34,0,0,7,6,0,0,34,34,0,0,6,5,1,1,34,34,0,0,7,6,0,0
Gson/commit/9,gson_src_main_java_com_google_gson_stream_JsonWriter,229,43,249,20,0,0,44,1,0,0,249,20,0,0,44,1,0,0,249,20,0,0,44,1,0,0,249,20,0,0,44,1,0,0,249,20,0,0,44,1,0,0,249,20,0,0,44,1,0,0
Gson/commit/9,gson_src_main_java_com_google_gson_internal_bind_TypeAdapters,535,139,537,2,0,0,142,3,0,0,537,2,0,0,142,3,0,0,537,2,0,0,142,3,0,0,537,2,0,0,142,3,0,0,536,1,1,1,142,3,0,0,537,2,0,0,142,3,0,0
Gson/commit/9,gson_src_main_java_com_google_gson_internal_bind_JsonTreeWriter,112,25,112,0,0,0,26,1,0,0,112,0,0,0,26,1,0,0,112,0,0,0,26,1,0,0,112,0,0,0,26,1,0,0,112,0,0,0,26,1,0,0,112,0,0,0,26,1,0,0
JacksonCore/commit/1,src_main_java_com_fasterxml_jackson_core_io_NumberInput,201,15,205,4,0,0,18,3,0,0,203,2,2,2,18,3,0,0,203,2,2,2,18,3,0,0,203,2,2,2,18,3,0,0,203,2,2,2,17,2,1,1,203,2,2,2,18,3,0,0
JacksonCore/commit/1,src_main_java_com_fasterxml_jackson_core_util_TextBuffer,322,44,333,11,0,0,46,2,0,0,333,11,0,0,46,2,0,0,333,11,0,0,46,2,0,0,333,11,0,0,46,2,0,0,333,11,0,0,46,2,0,0,333,11,0,0,46,2,0,0
JacksonCore/commit/10,src_main_java_com_fasterxml_jackson_core_sym_ByteQuadsCanonicalizer,583,77,613,30,1,1,80,3,0,0,614,31,0,0,80,3,0,0,614,31,0,0,80,3,0,0,614,31,0,0,80,3,0,0,613,30,1,1,80,3,0,0,614,31,0,0,80,3,0,0
JacksonCore/commit/11,src_main_java_com_fasterxml_jackson_core_sym_ByteQuadsCanonicalizer,609,78,618,9,0,0,80,2,0,0,618,9,0,0,80,2,0,0,618,9,0,0,80,2,0,0,618,9,0,0,80,2,0,0,617,8,1,1,80,2,0,0,618,9,0,0,80,2,0,0
JacksonCore/commit/12,src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser,1624,78,1973,349,0,0,85,7,0,0,1973,349,0,0,85,7,0,0,1973,349,0,0,85,7,0,0,1972,348,1,1,85,7,0,0,1955,331,15,18,85,7,0,0,1972,348,1,1,85,7,0,0
JacksonCore/commit/12,src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser,2580,112,2586,6,0,0,114,2,0,0,2586,6,0,0,114,2,0,0,2586,6,0,0,114,2,0,0,2586,6,0,0,114,2,0,0,2586,6,0,0,114,2,0,0,2586,6,0,0,114,2,0,0
JacksonCore/commit/13,src_main_java_com_fasterxml_jackson_core_json_JsonGeneratorImpl,39,17,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0
JacksonCore/commit/14,src_main_java_com_fasterxml_jackson_core_io_IOContext,84,33,94,10,0,0,37,4,0,0,94,10,0,0,37,4,0,0,94,10,0,0,37,4,0,0,94,10,0,0,37,4,0,0,94,10,0,0,37,4,0,0,94,10,0,0,37,4,0,0
JacksonCore/commit/15,src_main_java_com_fasterxml_jackson_core_filter_FilteringParserDelegate,400,62,561,161,0,0,64,2,0,0,561,161,0,0,64,2,0,0,561,161,0,0,64,2,0,0,561,161,0,0,64,2,0,0,561,161,0,0,64,2,0,0,561,161,0,0,64,2,0,0
JacksonCore/commit/17,src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator,1239,95,1273,34,0,1,99,4,0,0,1274,35,0,0,99,4,0,0,1274,35,0,0,99,4,0,0,1274,35,0,0,99,4,0,0,1274,35,0,0,99,4,0,0,1274,35,0,0,99,4,0,0
JacksonCore/commit/18,src_main_java_com_fasterxml_jackson_core_json_WriterBasedJsonGenerator,1255,74,1265,10,0,0,76,2,0,0,1260,5,0,5,75,1,0,1,1261,6,2,4,76,2,0,0,1263,8,2,2,76,2,0,0,1264,9,1,1,76,2,0,0,1263,8,2,2,76,2,0,0
JacksonCore/commit/18,src_main_java_com_fasterxml_jackson_core_base_GeneratorBase,155,47,157,2,0,0,50,3,0,0,156,1,0,1,48,1,1,2,157,2,0,0,49,2,1,1,156,1,0,1,50,3,0,0,157,2,0,0,50,3,0,0,156,1,0,1,49,2,1,1
JacksonCore/commit/18,src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator,1305,98,1315,10,0,0,100,2,0,0,1310,5,0,5,99,1,0,1,1311,6,2,4,100,2,0,0,1313,8,2,2,100,2,0,0,1314,9,1,1,100,2,0,0,1313,8,2,2,100,2,0,0
JacksonCore/commit/19,src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser,1887,83,1984,97,0,0,85,2,0,0,1984,97,0,0,85,2,0,0,1984,97,0,0,85,2,0,0,1984,97,0,0,85,2,0,0,1984,97,0,0,85,2,0,0,1984,97,0,0,85,2,0,0
JacksonCore/commit/19,src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser,2514,112,2588,74,0,0,114,2,0,0,2588,74,0,0,114,2,0,0,2588,74,0,0,114,2,0,0,2588,74,0,0,114,2,0,0,2588,74,0,0,114,2,0,0,2588,74,0,0,114,2,0,0
JacksonCore/commit/2,src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser,1146,57,1346,200,0,0,61,4,0,0,1346,200,0,0,61,4,0,0,1346,200,0,0,61,4,0,0,1346,200,0,0,61,4,0,0,1344,198,2,2,61,4,0,0,1345,199,1,1,61,4,0,0
JacksonCore/commit/2,src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser,1976,87,2201,225,0,0,93,6,0,0,2201,225,0,0,93,6,0,0,2201,225,0,0,93,6,0,0,2201,225,0,0,93,6,0,0,2197,221,4,4,93,6,0,0,2200,224,1,1,93,6,0,0
JacksonCore/commit/20,src_main_java_com_fasterxml_jackson_core_JsonGenerator,338,112,340,2,0,0,114,2,0,0,338,0,0,2,113,1,0,1,340,2,0,0,114,2,0,0,340,2,0,0,114,2,0,0,340,2,0,0,114,2,0,0,340,2,0,0,114,2,0,0
JacksonCore/commit/21,src_main_java_com_fasterxml_jackson_core_filter_FilteringParserDelegate,406,64,580,174,0,0,66,2,0,0,579,173,1,1,66,2,0,0,579,173,1,1,66,2,0,0,579,173,1,1,66,2,0,0,579,173,1,1,66,2,0,0,579,173,1,1,66,2,0,0
JacksonCore/commit/22,src_main_java_com_fasterxml_jackson_core_filter_FilteringParserDelegate,166,62,573,407,0,0,66,4,0,0,563,397,8,10,66,4,0,0,563,397,7,10,66,4,0,0,564,398,9,9,66,4,0,0,558,392,15,15,66,4,0,0,564,398,9,9,66,4,0,0
JacksonCore/commit/23,src_main_java_com_fasterxml_jackson_core_util_DefaultPrettyPrinter,120,45,122,2,0,0,47,2,0,0,121,1,0,1,46,1,0,1,122,2,0,0,47,2,0,0,121,1,0,1,47,2,0,0,122,2,0,0,47,2,0,0,121,1,0,1,47,2,0,0
JacksonCore/commit/25,src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser,2026,91,2062,36,0,0,93,2,0,0,2062,36,0,0,93,2,0,0,2062,36,0,0,93,2,0,0,2062,36,0,0,93,2,0,0,2062,36,0,0,93,2,0,0,2062,36,0,0,93,2,0,0
