url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement
Lang/36,src_java_org_apache_commons_lang3_math_NumberUtils,625,63,830,205,0,0,66,3,0,0,827,202,0,3,66,3,0,0,830,205,0,0,66,3,0,0
Lang/37,src_java_org_apache_commons_lang3_ArrayUtils,2433,193,2456,23,0,0,195,2,0,0,2453,20,0,3,195,2,0,0,2456,23,0,0,195,2,0,0
Lang/38,src_java_org_apache_commons_lang3_time_FastDateFormat,1113,160,1128,15,0,0,162,2,0,0,1125,12,0,3,162,2,0,0,1128,15,0,0,162,2,0,0
Lang/39,src_java_org_apache_commons_lang3_StringUtils,2484,153,2572,88,0,0,155,2,0,0,2569,85,0,3,155,2,0,0,2572,88,0,0,155,2,0,0
Lang/4,src_main_java_org_apache_commons_lang3_text_translate_LookupTranslator,0,2,51,51,0,0,6,4,0,0,51,51,0,0,6,4,0,0,50,50,0,1,6,4,0,0
Lang/40,src_java_org_apache_commons_lang_StringUtils,2515,152,2528,13,0,0,154,2,0,0,2525,10,5,3,154,2,0,0,2528,13,5,0,154,2,0,0
Lang/41,src_java_org_apache_commons_lang_ClassUtils,505,42,569,64,0,0,45,3,0,0,558,53,0,11,44,2,0,1,564,59,0,5,45,3,0,0
Lang/43,src_java_org_apache_commons_lang_text_ExtendedMessageFormat,276,27,309,33,0,0,29,2,0,0,306,30,0,3,29,2,0,0,309,33,0,0,29,2,0,0
Lang/44,src_java_org_apache_commons_lang_NumberUtils,283,18,408,125,0,0,20,2,0,0,404,121,0,4,20,2,0,0,408,125,0,0,20,2,0,0
Lang/45,src_java_org_apache_commons_lang_WordUtils,240,13,280,40,0,0,15,2,0,0,277,37,0,3,15,2,0,0,280,40,0,0,15,2,0,0
Lang/46,src_java_org_apache_commons_lang_StringEscapeUtils,329,23,464,135,0,0,30,7,0,0,461,132,0,3,30,7,0,0,464,135,0,0,30,7,0,0
Lang/47,src_java_org_apache_commons_lang_text_StrBuilder,1639,161,1689,50,0,0,164,3,0,0,1686,47,0,3,164,3,0,0,1689,50,0,0,164,3,0,0
Lang/48,src_java_org_apache_commons_lang_builder_EqualsBuilder,439,29,492,53,0,0,31,2,0,0,488,49,1,4,31,2,0,0,491,52,1,1,31,2,0,0
Lang/49,src_java_org_apache_commons_lang_math_Fraction,492,51,507,15,0,0,53,2,0,0,503,11,0,4,53,2,0,0,507,15,0,0,53,2,0,0
Lang/50,src_java_org_apache_commons_lang_time_FastDateFormat,1055,160,1118,63,0,0,163,3,0,0,1115,60,0,3,163,3,0,0,1118,63,0,0,163,3,0,0
Lang/51,src_java_org_apache_commons_lang_BooleanUtils,439,36,479,40,0,0,38,2,0,0,476,37,0,3,38,2,0,0,479,40,0,0,38,2,0,0
Lang/52,src_java_org_apache_commons_lang_StringEscapeUtils,298,20,379,81,0,0,22,2,0,0,373,75,3,6,22,2,0,0,377,79,2,2,22,2,0,0
Lang/53,src_java_org_apache_commons_lang_time_DateUtils,389,49,484,95,0,0,51,2,0,0,481,92,0,3,51,2,0,0,484,95,0,0,51,2,0,0
Lang/54,src_java_org_apache_commons_lang_LocaleUtils,105,12,149,44,0,0,14,2,0,0,149,44,0,0,14,2,0,0,149,44,0,0,14,2,0,0
Lang/55,src_java_org_apache_commons_lang_time_StopWatch,94,21,106,12,0,0,23,2,0,0,106,12,0,0,23,2,0,0,106,12,0,0,23,2,0,0
Lang/56,src_java_org_apache_commons_lang_time_FastDateFormat,1109,159,1113,4,0,0,162,3,0,0,1110,1,0,3,162,3,0,0,1113,4,0,0,162,3,0,0
Lang/57,src_java_org_apache_commons_lang_LocaleUtils,136,12,149,13,0,0,14,2,0,0,149,13,1,0,14,2,0,0,149,13,0,0,14,2,0,0
Lang/58,src_java_org_apache_commons_lang_math_NumberUtils,842,70,970,128,0,0,72,2,0,0,964,122,5,6,72,2,0,0,967,125,6,3,72,2,0,0
Lang/59,src_java_org_apache_commons_lang_text_StrBuilder,1492,140,1517,25,3,3,142,2,0,0,1517,25,0,3,142,2,0,0,1517,25,1,3,142,2,0,0
Lang/6,src_main_java_org_apache_commons_lang3_text_translate_CharSequenceTranslator,41,4,74,33,0,0,6,2,0,0,74,33,0,0,6,2,0,0,74,33,0,0,6,2,0,0
Lang/60,src_java_org_apache_commons_lang_text_StrBuilder,1486,139,1519,33,0,0,142,3,0,0,1516,30,0,3,142,3,0,0,1519,33,0,0,142,3,0,0
Lang/61,src_java_org_apache_commons_lang_text_StrBuilder,1483,140,1520,37,0,0,142,2,0,0,1517,34,0,3,142,2,0,0,1518,35,0,2,142,2,0,0
Lang/63,src_java_org_apache_commons_lang_time_DurationFormatUtils,326,30,408,82,0,1,32,2,0,0,406,80,4,3,32,2,0,0,408,82,5,1,32,2,0,0
Lang/64,src_java_org_apache_commons_lang_enums_ValuedEnum,40,6,51,11,0,0,8,2,0,0,51,11,0,0,8,2,0,0,51,11,0,0,8,2,0,0
Lang/65,src_java_org_apache_commons_lang_time_DateUtils,389,49,454,65,0,0,51,2,0,0,451,62,0,3,51,2,0,0,454,65,0,0,51,2,0,0
Lang/7,src_main_java_org_apache_commons_lang3_math_NumberUtils,696,63,840,144,0,3,66,3,0,0,838,142,1,5,66,3,0,0,843,147,0,0,66,3,0,0
Lang/8,src_main_java_org_apache_commons_lang3_time_FastDatePrinter,823,122,856,33,0,0,126,4,0,0,852,29,0,4,126,4,0,0,855,32,0,1,126,4,0,0
Lang/9,src_main_java_org_apache_commons_lang3_time_FastDateParser,575,95,614,39,0,0,97,2,0,0,611,36,0,3,97,2,0,0,614,39,0,0,97,2,0,0
Math/1,src_main_java_org_apache_commons_math3_fraction_BigFraction,456,71,518,62,0,0,73,2,0,0,515,59,0,3,73,2,0,0,518,62,0,0,73,2,0,0
Math/1,src_main_java_org_apache_commons_math3_fraction_Fraction,284,48,346,62,0,0,50,2,0,0,343,59,0,3,50,2,0,0,346,62,0,0,50,2,0,0
Math/10,src_main_java_org_apache_commons_math3_analysis_differentiation_DSCompiler,1016,54,1051,35,0,0,56,2,0,0,1048,32,0,3,56,2,0,0,1051,35,0,0,56,2,0,0
Math/100,src_java_org_apache_commons_math_estimation_AbstractEstimator,101,21,153,52,0,0,24,3,0,0,149,48,0,4,24,3,0,0,153,52,0,0,24,3,0,0
Math/101,src_java_org_apache_commons_math_complex_ComplexFormat,265,32,316,51,0,0,34,2,0,0,313,48,0,3,34,2,0,0,316,51,0,0,34,2,0,0
Math/102,src_java_org_apache_commons_math_stat_inference_ChiSquareTestImpl,229,18,253,24,0,0,20,2,0,0,249,20,1,4,20,2,0,0,252,23,1,1,20,2,0,0
Math/103,src_java_org_apache_commons_math_distribution_NormalDistributionImpl,89,13,102,13,0,0,15,2,0,0,101,12,1,1,15,2,0,0,101,12,1,1,15,2,0,0
Math/104,src_java_org_apache_commons_math_special_Gamma,116,12,121,5,0,0,14,2,0,0,121,5,0,0,14,2,0,0,121,5,0,0,14,2,0,0
Math/105,src_java_org_apache_commons_math_stat_regression_SimpleRegression,157,30,167,10,0,0,32,2,0,0,164,7,0,3,32,2,0,0,167,10,0,0,32,2,0,0
Math/106,src_java_org_apache_commons_math_fraction_ProperFractionFormat,53,8,101,48,0,0,10,2,0,0,101,48,0,0,10,2,0,0,101,48,0,0,10,2,0,0
Math/11,src_main_java_org_apache_commons_math3_distribution_MultivariateNormalDistribution,102,12,119,17,0,0,14,2,0,0,118,16,1,1,14,2,0,0,117,15,0,2,14,2,0,0
Math/12,src_main_java_org_apache_commons_math3_random_BitsStreamGenerator,114,15,119,5,0,0,16,1,0,0,119,5,0,0,16,1,0,0,119,5,0,0,16,1,0,0
Math/13,src_main_java_org_apache_commons_math3_optimization_general_AbstractLeastSquaresOptimizer,194,32,206,12,0,0,34,2,0,0,199,5,1,7,33,1,0,1,205,11,1,1,34,2,0,0
Math/14,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_Weight,13,3,22,9,0,1,5,2,0,0,23,10,2,0,5,2,0,0,23,10,0,0,5,2,0,0
Math/14,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_AbstractLeastSquaresOptimizer,96,14,108,12,0,0,16,2,0,0,107,11,1,1,16,2,0,0,107,11,1,1,16,2,0,0
Math/15,src_main_java_org_apache_commons_math3_util_FastMath,2202,130,2333,131,0,0,132,2,0,0,2330,128,0,3,132,2,0,0,2333,131,0,0,132,2,0,0
Math/16,src_main_java_org_apache_commons_math3_util_FastMath,2189,128,2311,122,0,0,131,3,0,0,2300,111,8,11,131,3,0,0,2303,114,10,8,131,3,0,0
Math/17,src_main_java_org_apache_commons_math3_dfp_Dfp,1665,95,1674,9,0,0,97,2,0,0,1670,5,1,4,97,2,0,0,1673,8,1,1,97,2,0,0
Math/18,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,839,108,889,50,0,5,113,5,0,0,888,49,2,6,113,5,0,0,892,53,2,2,113,5,0,0
Math/19,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,831,111,881,50,0,0,113,2,0,0,878,47,0,3,113,2,0,0,881,50,0,0,113,2,0,0
Math/2,src_main_java_org_apache_commons_math3_distribution_HypergeometricDistribution,172,23,184,12,0,0,25,2,0,0,179,7,4,5,25,2,0,0,184,12,0,0,25,2,0,0
Math/20,src_main_java_org_apache_commons_math3_optimization_direct_CMAESOptimizer,869,110,882,13,0,0,113,3,0,0,879,10,0,3,113,3,0,0,882,13,0,0,113,3,0,0
Math/21,src_main_java_org_apache_commons_math3_linear_RectangularCholeskyDecomposition,10,4,82,72,0,2,6,2,0,0,83,73,9,1,6,2,0,0,79,69,1,5,6,2,0,0
Math/22,src_main_java_org_apache_commons_math3_distribution_FDistribution,124,22,134,10,0,0,24,2,0,0,134,10,0,0,24,2,0,0,134,10,0,0,24,2,0,0
Math/22,src_main_java_org_apache_commons_math3_distribution_UniformRealDistribution,99,19,109,10,0,0,21,2,0,0,109,10,0,0,21,2,0,0,109,10,0,0,21,2,0,0
Math/23,src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer,39,7,180,141,0,0,9,2,0,0,177,138,0,3,9,2,0,0,180,141,0,0,9,2,0,0
Math/24,src_main_java_org_apache_commons_math3_optimization_univariate_BrentOptimizer,39,7,176,137,0,4,9,2,0,0,177,138,0,3,9,2,0,0,176,137,0,4,9,2,0,0
Math/25,src_main_java_org_apache_commons_math3_optimization_fitting_HarmonicFitter,74,11,139,65,0,0,14,3,0,0,136,62,0,3,14,3,0,0,139,65,0,0,14,3,0,0
Math/26,src_main_java_org_apache_commons_math3_fraction_Fraction,284,47,349,65,0,0,49,2,0,0,346,62,0,3,49,2,0,0,346,62,0,3,49,2,0,0
Math/27,src_main_java_org_apache_commons_math3_fraction_Fraction,337,47,345,8,0,3,49,2,0,0,338,1,0,10,48,1,0,1,346,9,0,2,49,2,0,0
Math/28,src_main_java_org_apache_commons_math3_optimization_linear_SimplexSolver,79,10,136,57,0,0,12,2,0,0,136,57,0,0,12,2,0,0,136,57,0,0,12,2,0,0
Math/29,src_main_java_org_apache_commons_math3_linear_OpenMapRealVector,625,66,656,31,0,0,69,3,0,0,647,22,2,9,68,2,0,1,653,28,2,3,69,3,0,0
Math/3,src_main_java_org_apache_commons_math3_util_MathArrays,816,47,867,51,0,0,49,2,0,0,864,48,0,3,49,2,0,0,867,51,0,0,49,2,0,0
Math/30,src_main_java_org_apache_commons_math3_stat_inference_MannWhitneyUTest,66,7,85,19,0,0,9,2,0,0,85,19,0,0,9,2,0,0,85,19,0,0,9,2,0,0
Math/31,src_main_java_org_apache_commons_math3_util_ContinuedFraction,36,7,76,40,13,12,9,2,0,0,88,52,23,0,9,2,0,0,82,46,3,6,9,2,0,0
Math/32,src_main_java_org_apache_commons_math3_geometry_euclidean_twod_PolygonsSet,244,24,293,49,0,0,26,2,0,0,290,46,0,3,26,2,0,0,293,49,0,0,26,2,0,0
Math/33,src_main_java_org_apache_commons_math3_optimization_linear_SimplexTableau,328,44,367,39,0,0,46,2,0,0,365,37,0,2,46,2,0,0,367,39,0,0,46,2,0,0
Math/34,src_main_java_org_apache_commons_math3_genetics_ListPopulation,102,14,112,10,0,0,16,2,0,0,112,10,1,0,16,2,0,0,112,10,0,0,16,2,0,0
Math/35,src_main_java_org_apache_commons_math3_genetics_ElitisticListPopulation,26,4,47,21,0,0,7,3,0,0,47,21,2,0,7,3,0,0,45,19,0,2,7,3,0,0
Math/36,src_main_java_org_apache_commons_math_fraction_BigFraction,489,70,507,18,0,0,73,3,0,0,504,15,0,3,73,3,0,0,507,18,0,0,73,3,0,0
Math/37,src_main_java_org_apache_commons_math_complex_Complex,428,52,455,27,0,0,55,3,0,0,452,24,0,3,55,3,0,0,451,23,0,4,55,3,0,0
Math/38,src_main_java_org_apache_commons_math_optimization_direct_BOBYQAOptimizer,1495,54,1642,147,0,0,56,2,0,0,1636,141,0,6,56,2,0,0,1638,143,0,4,56,2,0,0
Math/39,src_main_java_org_apache_commons_math_ode_nonstiff_EmbeddedRungeKuttaIntegrator,91,19,192,101,0,0,21,2,0,0,188,97,0,4,21,2,0,0,192,101,0,0,21,2,0,0
Math/4,src_main_java_org_apache_commons_math3_geometry_euclidean_threed_SubLine,42,7,59,17,0,0,9,2,0,0,59,17,0,0,9,2,0,0,59,17,0,0,9,2,0,0
Math/4,src_main_java_org_apache_commons_math3_geometry_euclidean_twod_SubLine,84,8,103,19,0,0,10,2,0,0,103,19,0,0,10,2,0,0,103,19,0,0,10,2,0,0
Math/40,src_main_java_org_apache_commons_math_analysis_solvers_BracketingNthOrderBrentSolver,91,14,222,131,0,6,16,2,0,0,223,132,2,5,16,2,0,0,218,127,2,10,16,2,0,0
Math/41,src_main_java_org_apache_commons_math_stat_descriptive_moment_Variance,206,24,247,41,0,0,26,2,0,0,244,38,0,3,26,2,0,0,247,41,0,0,26,2,0,0
Math/42,src_main_java_org_apache_commons_math_optimization_linear_SimplexTableau,336,44,363,27,0,0,46,2,0,0,361,25,0,2,46,2,0,0,363,27,0,0,46,2,0,0
Math/43,src_main_java_org_apache_commons_math_stat_descriptive_SummaryStatistics,331,57,360,29,0,0,59,2,0,0,357,26,3,3,59,2,0,0,357,26,0,3,59,2,0,0
Math/44,src_main_java_org_apache_commons_math_ode_AbstractIntegrator,174,33,245,71,0,0,35,2,0,0,241,67,0,4,35,2,0,0,245,71,0,0,35,2,0,0
Math/45,src_main_java_org_apache_commons_math_linear_OpenMapRealMatrix,190,19,205,15,0,0,21,2,0,0,202,12,0,3,21,2,0,0,205,15,0,0,21,2,0,0
Math/46,src_main_java_org_apache_commons_math_complex_Complex,375,51,422,47,0,0,54,3,0,0,419,44,0,3,54,3,0,0,417,42,0,5,54,3,0,0
Math/47,src_main_java_org_apache_commons_math_complex_Complex,365,49,421,56,0,0,53,4,0,0,418,53,0,3,53,4,0,0,416,51,0,5,53,4,0,0
Math/48,src_main_java_org_apache_commons_math_analysis_solvers_BaseSecantSolver,60,10,153,93,0,0,12,2,0,0,153,93,0,0,12,2,0,0,153,93,0,0,12,2,0,0
Math/49,src_main_java_org_apache_commons_math_linear_OpenMapRealVector,713,75,773,60,0,0,80,5,0,0,770,57,0,3,80,5,0,0,769,56,4,4,80,5,0,0
Math/5,src_main_java_org_apache_commons_math3_complex_Complex,441,53,467,26,0,0,55,2,0,0,464,23,0,3,55,2,0,0,467,26,0,0,55,2,0,0
Math/50,src_main_java_org_apache_commons_math_analysis_solvers_BaseSecantSolver,60,10,153,93,0,0,12,2,0,0,153,93,0,0,12,2,0,0,153,93,0,0,12,2,0,0
Math/51,src_main_java_org_apache_commons_math_analysis_solvers_BaseSecantSolver,60,10,150,90,0,0,12,2,0,0,149,89,1,1,12,2,0,0,150,90,0,0,12,2,0,0
Math/52,src_main_java_org_apache_commons_math_geometry_euclidean_threed_Rotation,410,26,475,65,0,0,28,2,0,0,472,62,0,3,28,2,0,0,475,65,0,0,28,2,0,0
Math/53,src_main_java_org_apache_commons_math_complex_Complex,342,44,353,11,0,0,46,2,0,0,350,8,0,3,46,2,0,0,353,11,0,0,46,2,0,0
Math/54,src_main_java_org_apache_commons_math_dfp_Dfp,1488,86,1600,112,1,2,89,3,0,0,1599,111,0,3,89,3,0,0,1602,114,0,0,89,3,0,0
Math/55,src_main_java_org_apache_commons_math_geometry_Vector3D,286,49,316,30,0,0,51,2,0,0,290,4,1,26,50,1,0,1,293,7,1,23,50,1,0,1
Math/56,src_main_java_org_apache_commons_math_util_MultidimensionalCounter,120,22,145,25,0,1,24,2,0,0,146,26,1,0,24,2,0,0,146,26,0,0,24,2,0,0
Math/57,src_main_java_org_apache_commons_math_stat_clustering_KMeansPlusPlusClusterer,155,11,192,37,0,0,13,2,0,0,189,34,0,3,13,2,0,0,192,37,0,0,13,2,0,0
Math/58,src_main_java_org_apache_commons_math_optimization_fitting_GaussianFitter,185,17,195,10,0,0,19,2,0,0,192,7,0,3,19,2,0,0,195,10,0,0,19,2,0,0
Math/59,src_main_java_org_apache_commons_math_util_FastMath,2205,90,2245,40,0,0,92,2,0,0,2242,37,0,3,92,2,0,0,2245,40,0,0,92,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_BaseOptimizer,89,17,100,11,0,0,19,2,0,0,100,11,0,0,19,2,0,0,100,11,0,0,19,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_scalar_gradient_NonLinearConjugateGradientOptimizer,124,23,202,78,0,0,25,2,0,0,199,75,4,3,25,2,0,0,202,78,0,0,25,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_scalar_noderiv_CMAESOptimizer,727,107,850,123,0,0,109,2,0,0,847,120,0,3,109,2,0,0,850,123,0,0,109,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_scalar_noderiv_PowellOptimizer,95,17,176,81,0,0,19,2,0,0,173,78,3,3,19,2,0,0,176,81,0,0,19,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_scalar_noderiv_SimplexOptimizer,56,8,88,32,0,0,10,2,0,0,88,32,3,0,10,2,0,0,88,32,0,0,10,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_GaussNewtonOptimizer,19,4,86,67,0,0,6,2,0,0,86,67,3,0,6,2,0,0,86,67,0,0,6,2,0,0
Math/6,src_main_java_org_apache_commons_math3_optim_nonlinear_vector_jacobian_LevenbergMarquardtOptimizer,332,25,523,191,0,0,27,2,0,0,518,186,1,5,27,2,0,0,523,191,0,0,27,2,0,0
Math/60,src_main_java_org_apache_commons_math_distribution_NormalDistributionImpl,110,18,124,14,0,0,20,2,0,0,123,13,1,1,20,2,0,0,123,13,1,1,20,2,0,0
Math/61,src_main_java_org_apache_commons_math_distribution_PoissonDistributionImpl,79,17,97,18,0,3,19,2,0,0,100,21,2,0,19,2,0,0,99,20,0,1,19,2,0,0
Math/62,src_main_java_org_apache_commons_math_optimization_univariate_MultiStartUnivariateRealOptimizer,66,15,108,42,1,6,18,3,0,0,111,45,4,3,18,3,0,0,111,45,0,3,18,3,0,0
Math/63,src_main_java_org_apache_commons_math_util_MathUtils,1143,81,1154,11,0,1,83,2,0,0,1151,8,2,4,83,2,0,0,1155,12,0,0,83,2,0,0
Math/64,src_main_java_org_apache_commons_math_optimization_general_LevenbergMarquardtOptimizer,313,23,487,174,0,0,25,2,0,0,480,167,2,7,25,2,0,0,485,172,2,2,25,2,0,0
Math/65,src_main_java_org_apache_commons_math_optimization_general_AbstractLeastSquaresOptimizer,175,35,197,22,0,0,38,3,0,0,178,3,10,19,36,1,1,2,182,7,10,15,36,1,1,2
Math/66,src_main_java_org_apache_commons_math_optimization_univariate_BrentOptimizer,0,1,149,149,3,4,5,4,0,0,147,147,15,6,4,3,1,1,140,140,9,13,4,3,1,1
Math/67,src_main_java_org_apache_commons_math_optimization_MultiStartUnivariateRealOptimizer,184,28,198,14,0,0,31,3,0,0,185,1,0,13,29,1,0,2,198,14,0,0,31,3,0,0
Math/68,src_main_java_org_apache_commons_math_optimization_general_LevenbergMarquardtOptimizer,297,20,468,171,1,1,23,3,0,0,464,167,0,5,23,3,0,0,469,172,0,0,23,3,0,0
Math/69,src_main_java_org_apache_commons_math_stat_correlation_PearsonsCorrelation,118,14,140,22,0,5,16,2,0,0,142,24,1,3,16,2,0,0,141,23,1,4,16,2,0,0
Math/7,src_main_java_org_apache_commons_math3_ode_AbstractIntegrator,190,33,261,71,0,15,35,2,0,0,271,81,4,5,35,2,0,0,275,85,0,1,35,2,0,0
Math/70,src_main_java_org_apache_commons_math_analysis_solvers_BisectionSolver,63,5,78,15,0,0,7,2,0,0,78,15,0,0,7,2,0,0,78,15,0,0,7,2,0,0
Math/71,src_main_java_org_apache_commons_math_ode_nonstiff_EmbeddedRungeKuttaIntegrator,91,19,219,128,0,0,21,2,0,0,215,124,0,4,21,2,0,0,217,126,0,2,21,2,0,0
Math/71,src_main_java_org_apache_commons_math_ode_nonstiff_RungeKuttaIntegrator,15,6,111,96,0,0,8,2,0,0,111,96,0,0,8,2,0,0,109,94,0,2,8,2,0,0
Math/72,src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver,153,8,196,43,0,0,10,2,0,0,193,40,0,3,10,2,0,0,196,43,0,0,10,2,0,0
Math/73,src_main_java_org_apache_commons_math_analysis_solvers_BrentSolver,153,8,191,38,0,0,10,2,0,0,188,35,0,3,10,2,0,0,191,38,0,0,10,2,0,0
Math/74,src_main_java_org_apache_commons_math_ode_nonstiff_EmbeddedRungeKuttaIntegrator,91,19,215,124,0,0,21,2,0,0,208,117,11,7,21,2,0,0,212,121,0,3,21,2,0,0
Math/75,src_main_java_org_apache_commons_math_stat_Frequency,317,38,329,12,0,0,40,2,0,0,326,9,0,3,40,2,0,0,329,12,0,0,40,2,0,0
Math/76,src_main_java_org_apache_commons_math_linear_SingularValueDecompositionImpl,182,35,258,76,0,4,38,3,0,0,255,73,10,7,38,3,0,0,258,76,2,4,38,3,0,0
Math/77,src_main_java_org_apache_commons_math_linear_ArrayRealVector,979,106,995,16,0,0,108,2,0,0,992,13,0,3,108,2,0,0,995,16,0,0,108,2,0,0
Math/77,src_main_java_org_apache_commons_math_linear_OpenMapRealVector,771,79,777,6,0,0,80,1,0,0,774,3,0,3,80,1,0,0,777,6,0,0,80,1,0,0
Math/78,src_main_java_org_apache_commons_math_ode_events_EventState,106,24,166,60,0,0,26,2,0,0,163,57,0,3,26,2,0,0,166,60,0,0,26,2,0,0
Math/79,src_main_java_org_apache_commons_math_util_MathUtils,957,72,976,19,0,0,74,2,0,0,972,15,0,4,74,2,0,0,976,19,0,0,74,2,0,0
Math/8,src_main_java_org_apache_commons_math3_distribution_DiscreteDistribution,67,9,84,17,0,3,11,2,0,0,86,19,2,1,11,2,0,0,86,19,0,1,11,2,0,0
Math/80,src_main_java_org_apache_commons_math_linear_EigenDecompositionImpl,1225,76,1251,26,0,0,78,2,0,0,1246,21,4,5,78,2,0,0,1248,23,2,3,78,2,0,0
Math/81,src_main_java_org_apache_commons_math_linear_EigenDecompositionImpl,920,74,1250,330,0,0,78,4,0,0,1240,320,0,10,78,4,0,0,1250,330,0,0,78,4,0,0
Math/82,src_main_java_org_apache_commons_math_optimization_linear_SimplexSolver,99,10,124,25,0,0,12,2,0,0,124,25,0,0,12,2,0,0,124,25,0,0,12,2,0,0
Math/83,src_main_java_org_apache_commons_math_optimization_linear_SimplexTableau,299,41,340,41,0,0,44,3,0,0,338,39,0,2,44,3,0,0,340,41,0,0,44,3,0,0
Math/84,src_main_java_org_apache_commons_math_optimization_direct_MultiDirectional,35,5,66,31,0,0,7,2,0,0,66,31,0,0,7,2,0,0,66,31,0,0,7,2,0,0
Math/85,src_java_org_apache_commons_math_analysis_solvers_UnivariateRealSolverUtils,64,8,105,41,0,0,10,2,0,0,105,41,0,0,10,2,0,0,105,41,0,0,10,2,0,0
Math/86,src_java_org_apache_commons_math_linear_CholeskyDecompositionImpl,171,19,219,48,0,0,21,2,0,0,215,44,0,4,21,2,0,0,219,48,0,0,21,2,0,0
Math/87,src_java_org_apache_commons_math_optimization_linear_SimplexTableau,299,39,318,19,0,0,41,2,0,0,313,14,3,5,41,2,0,0,315,16,3,3,41,2,0,0
Math/88,src_java_org_apache_commons_math_optimization_linear_SimplexTableau,297,39,314,17,0,0,41,2,0,0,312,15,0,2,41,2,0,0,314,17,1,0,41,2,0,0
Math/89,src_java_org_apache_commons_math_stat_Frequency,255,32,266,11,0,0,34,2,0,0,262,7,1,4,34,2,0,0,265,10,1,1,34,2,0,0
Math/9,src_main_java_org_apache_commons_math3_geometry_euclidean_threed_Line,120,18,128,8,0,1,20,2,0,0,128,8,6,1,20,2,0,0,129,9,0,0,20,2,0,0
Math/90,src_java_org_apache_commons_math_stat_Frequency,236,31,260,24,0,0,33,2,0,0,253,17,4,7,32,1,1,1,256,20,4,4,32,1,1,1
Math/91,src_java_org_apache_commons_math_fraction_Fraction,282,29,292,10,0,4,31,2,0,0,293,11,2,3,31,2,0,0,292,10,0,4,31,2,0,0
Math/92,src_java_org_apache_commons_math_util_MathUtils,557,50,617,60,0,0,54,4,0,0,601,44,8,16,52,2,0,2,614,57,9,3,54,4,0,0
Math/93,src_java_org_apache_commons_math_util_MathUtils,573,50,613,40,0,0,54,4,0,0,609,36,4,4,54,4,0,0,613,40,3,0,54,4,0,0
Math/94,src_java_org_apache_commons_math_util_MathUtils,570,51,615,45,0,0,53,2,0,0,610,40,3,5,53,2,0,0,612,42,1,3,53,2,0,0
Math/95,src_java_org_apache_commons_math_distribution_FDistributionImpl,76,12,91,15,0,0,14,2,0,0,91,15,0,0,14,2,0,0,90,14,0,1,14,2,0,0
Math/96,src_java_org_apache_commons_math_complex_Complex,265,36,296,31,1,0,38,2,0,0,292,27,0,4,38,2,0,0,291,26,0,5,38,2,0,0
Math/97,src_java_org_apache_commons_math_analysis_BrentSolver,123,4,148,25,0,0,6,2,0,0,144,21,7,4,6,2,0,0,144,21,3,4,6,2,0,0
Math/98,src_java_org_apache_commons_math_linear_BigMatrixImpl,911,70,936,25,0,0,72,2,0,0,933,22,0,3,72,2,0,0,936,25,0,0,72,2,0,0
Math/98,src_java_org_apache_commons_math_linear_RealMatrixImpl,744,52,770,26,0,0,54,2,0,0,767,23,0,3,54,2,0,0,770,26,0,0,54,2,0,0
Math/99,src_java_org_apache_commons_math_util_MathUtils,625,52,681,56,0,0,55,3,0,0,677,52,0,4,55,3,0,0,681,56,0,0,55,3,0,0
Mockito/1,src_org_mockito_internal_invocation_InvocationMatcher,120,17,142,22,0,0,19,2,0,0,142,22,1,0,19,2,0,0,141,21,0,1,19,2,0,0
Mockito/10,src_org_mockito_internal_stubbing_defaultanswers_ReturnsDeepStubs,89,19,122,33,0,0,23,4,0,0,120,31,2,2,23,4,0,0,120,31,2,2,23,4,0,0
Mockito/11,src_org_mockito_internal_creation_DelegatingMethod,41,9,58,17,0,0,12,3,0,0,57,16,1,1,12,3,0,0,52,11,1,6,11,2,0,1
Mockito/12,src_org_mockito_internal_util_reflection_GenericMaster,0,0,15,15,0,0,2,2,0,0,15,15,0,0,2,2,0,0,15,15,0,0,2,2,0,0
